name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;554;0;317;3149;1541;3149;1494;0
header;262;175;262;218;1881;218;1881;175
A;1063;239;1063;267;1084;267;1084;239
C;1028;472;1028;492;1044;492;1044;472
A;1208;519;1208;535;1216;535;1216;519
C;1094;700;1094;719;1109;719;1109;700
B;1061;907;1061;931;1081;931;1081;907
C;1058;1576;1058;1606;1080;1606;1080;1576
A;1101;1754;1101;1770;1111;1770;1111;1754
B;1400;2023;1400;2043;1432;2043;1432;2023
A;1376;2036;1376;2048;1384;2048;1384;2036
B;1220;2205;1220;2225;1253;2225;1253;2205
D;1064;2243;1064;2270;1090;2270;1090;2243
B;1215;2530;1215;2549;1229;2549;1229;2530
A;911;2667;911;2684;925;2684;925;2667
B;382;2851;382;2870;397;2870;397;2851
B;474;2897;474;2916;490;2916;490;2897
