name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;265;0;501;3149;1119;3149;1072;0
header;235;152;235;195;1851;195;1851;152
A;1031;220;1031;247;1052;247;1052;220
A;886;439;886;440;886;440;886;439
B;572;545;572;564;587;564;587;545
B;1038;889;1038;916;1061;916;1061;889
B;567;1187;567;1206;582;1206;582;1187
C;1039;1555;1039;1584;1060;1584;1060;1555
B;512;1557;512;1576;527;1576;527;1557
B;402;1649;402;1667;417;1667;417;1649
A;854;1947;854;1948;854;1948;854;1947
D;1043;2222;1043;2251;1069;2251;1069;2222
