name;ul_x;ul_y;ll_x;ll_y;lr_x;lr_y;ur_x;ur_y
columnsep;974;0;1021;3151;1543;3151;1354;0
header;230;189;230;223;1848;223;1848;189
A;1359;162;1359;164;1360;164;1360;162
A;1029;252;1029;278;1051;278;1051;252
A;1303;1169;1303;1212;1333;1212;1333;1169
B;1092;1173;1092;1214;1121;1214;1121;1173
D;1132;1173;1132;1216;1163;1216;1163;1173
A;1087;1399;1087;1442;1116;1442;1116;1399
B;1250;1399;1250;1441;1278;1441;1278;1399
B;1032;1658;1032;1685;1054;1685;1054;1658
C;1031;2300;1031;2331;1052;2331;1052;2300
A;1132;2514;1132;2520;1139;2520;1139;2514
